Actual Plan Date,WO,Goldseal,Style,Fabric code,Req as per BOM,Fab stock,Wo Qty,Brand,Wo Crtd date,BOM CONS,Status,Cad issue date,Cad Issue time,Marker Received Date,Marker Received time,Issued qty(pcs),EC fabric issued,Issued qty(mtrs),Actual width,marker length,CAD cons,Fabric Req  mtr as per Cons,Remarks,Issued date,Starting time,Cutting issued time,TPT,Achievement in Hours,Delay Reasons,Work order status,Delay Reasons.1,Delay Reasons.2
2025-04-02,600000087356,YSDSH1525E,"SS25 M4011093A BAY GREEN, M",FYSDSH1813E,472.15,17.0,355,EX,2025-03-13,1.33,Issued,2025-03-23 00:00:00,,2025-03-29,10:45:00,260.5467625899281,,362.16,137,1.36,1.39,493.45,,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000087358,YSDSH1525E,"SS25 M4011093A BAY GREEN, 2XL",FYSDSH1813E,343.14,17.0,258,EX,2025-03-13,1.33,Issued,2025-03-24 00:00:00,,2025-03-29,10:45:00,258.05755395683457,,358.7,137,1.36,1.39,358.61999999999995,,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000086969,YSDSH1547E,"AW25 M4011047A FRONTIER CHECK OLIVE G, S",FYSDSH1704E,1352.07,3505.3,747,EX,2025-03-14,1.81,Issued,2025-03-25 00:00:00,,2025-03-26,09:32:00,746.9886363636364,,1314.7,142,1.73,1.76,1314.72,"Costed advised as 5X5 shrinkage, but actual 4X2 /4X1shrinkage / Costed advised as 1.78 Mtr/g, but bom as 1.81 Mtr/g",2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000086969,YSDSH1547E,"AW25 M4011047A FRONTIER CHECK OLIVE G, S",FYSDSH1526E,74.7,1041.73,Trim,EX,2025-03-14,0.1,Issued,2025-03-25 00:00:00,,2025-03-26,09:32:00,746.9886363636364,,70.96392045454546,,,0.095,,,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000087811,PEKPG0069RG,PEKPWRGF826940,F324PEKP5857,221650.0,541.72,806,PE,2025-03-16,275.0,Issued,2025-03-18 00:00:00,,2025-03-19,18:03:00,488.030303030303,,128.84,1.82,0.257,0.264,212.78400000000002,Trade show consumption not advised to manufacturing,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000087628,AHTSG1002RG,AHTSWRGFJ90248,FA1AHTS142,255.6,1008.854,213,AH,2025-03-17,1.2,Issued,2025-03-28 00:00:00,,2025-03-29,10:20:00,213.14237573715246,,253.0,141,1.154,1.187,252.83100000000002,Trade show consumption achieved,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000087911,AHTSG1002RG,AHTSWRGFJ90248,FA1AHTS142,447.6,1008.854,373,AH,2025-03-17,1.2,Issued,2025-03-28 00:00:00,,2025-03-29,10:20:00,373.1404958677686,,451.5,141,1.176,1.21,451.33,Trade show consumption achieved,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000088079,AHSFG0403RG,AHSFCRGFT80330,F1AWS00656,1716.48,1715.686,1341,AH,2025-03-18,1.28,Issued,2025-03-25 00:00:00,,2025-03-26,13:55:00,1446.001765225066,,1638.32,140/143,1.122,1.133,1519.353,Trade show gold seal changed,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000088455,ASSFG0697KT,ASSFMKTPT63635,F325ASSH1563,2192.92,2125.29,1502,AS,2025-03-19,1.46,Issued,2025-03-24 00:00:00,,2025-03-25,13:07:00,1501.989247311828,5.3,558.74,1.33,0.369,0.372,558.744,Trade show consumption not advised to manufacturing,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000088436,ASSFG0697KT,ASSFMKTPW95615,F325ASSH1535,1859.0,1061.276,1300,AS,2025-03-19,1.43,Issued,2025-03-24 00:00:00,,2025-03-24,17:12:00,1299.9999999999998,10.6,527.8,1.37,0.402,0.406,527.8000000000001,"Trade show consumption not advised to manufacturing, bulk as csv marker",2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000088348,AHTSG1386RG,AHTSCRGB132879,F324AHTS1653,250.0,1981.45,250,AH,2025-03-19,1.0,Issued,2025-03-28 00:00:00,,2025-03-29,16:31:00,250.0,10.4,259.5,123,1.01,1.038,259.5,Trade show consumption achieved,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000089118,LRSFG0407SL1,LRSFNSLPX76381,F325LRSH5320,2088.0,2812.7,1392,LR,2025-03-21,1.5,Issued,2025-03-25 00:00:00,,2025-03-29,17:09:00,1181.7745803357316,,1971.2,143,1.62,1.668,2321.8559999999998,"Trade show consumption not advised to manufacturing, bulk as big repeat size",2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000089118,LRSFG0407SL1,LRSFNSLPX76381,F523LRSH2819,55.68,5478.756,1392,LR,2025-03-21,0.04,Issued,2025-03-25 00:00:00,,2025-03-29,17:09:00,1181.7745803357316,,76.81534772182256,,,0.065,90.48,,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000088772,LRSFG0399SL1,LRSFCSLPD51037,F325LRSH854,1545.0,2004.8,1030,LR,2025-03-21,1.5,Issued,2025-03-25 00:00:00,,2025-03-27,09:32:00,924.8148148148148,,1498.2,144,1.604,1.62,1668.6000000000001,"Trade show consumption not advised to manufacturing, Bulk as 6 cm repeat checks fabric",2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000088772,LRSFG0399SL1,LRSFCSLPD51037,F523LRSH2819,82.4,5478.756,1030,LR,2025-03-21,0.08,Issued,2025-03-25 00:00:00,,2025-03-27,09:32:00,924.8148148148148,,27.744444444444444,,,0.03,30.9,,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000089479,AHTSG1386RG,AHTSCRGBA51868,F324AHTS3738,287.5,552.01,250,AH,2025-03-24,1.15,Issued,2025-03-25 00:00:00,,2025-04-02,08:54:00,250.0,,288.25,141,1.122,1.153,288.25,Trade show consumption achieved,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000089721,YSDSH1515E,"AW25 M4011037A NEEDLE TICKING STRIPE, S",FYSDSH1658E,1768.21,2452.699,1171,EX,2025-03-25,1.51,Issued,2025-03-28 00:00:00,,2025-03-29,11:05:00,1171.0,,1756.5,142,1.49,1.5,1756.5,"1.Costed advised as 3X3 shrinkage, but actual  2X4 /2X3 shrinkage",2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000089842,LYSFG0562SL,LYSFCSLB770522,F325LYSH6290,1032.0,1028.1,600,LY,2025-03-26,1.72,Issued,2025-03-27 00:00:00,,2025-03-29,12:33:00,591.5420023014959,,1028.1,143,1.704,1.738,1042.8,Trade show consumption achieved,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000089872,LRSFG0355SL1,LRSFCSLPQ88622,F520LRSH7430,860.86,8776.87,602,LR,2025-03-27,1.43,Issued,2025-03-29 00:00:00,,2025-03-29,14:10:00,602.2176022176022,,869.0,145,1.414,1.443,868.686,Trade show consumption achieved,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000089872,LRSFG0355SL1,LRSFCSLPQ88622,F523LRSH2819,18.06,5295.761,602,LR,2025-03-27,0.03,Issued,2025-03-29 00:00:00,,2025-03-29,14:10:00,602.2176022176022,,9.033264033264032,,,0.015,9.03,,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000090160,LRSHG0328SL1,LRSHNSLFC72298,F325LRSH6842,1402.38,1386.612,954,LR,2025-03-28,1.47,Issued,2025-03-29 00:00:00,,2025-03-29,16:00:00,1078.2363919129082,,1386.612,143,1.274,1.286,1226.844,Trade show consumption not advised to manufacturing,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000090049,VWS4G0019RG,VWS4CRGF975530,F1VWS1090,575.0,1366.15,500,VW,2025-03-28,1.15,Issued,2025-03-29 00:00:00,,2025-03-29,16:31:00,500.0,,579.5,137/139,1.126,1.159,579.5,Trade show consumption achieved,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-02,600000090026,LASFG0017SS,LASFASSP088768,F325LASH7080,1380.0,2776.6,1000,LA,2025-03-28,1.38,Issued,2025-03-29 00:00:00,,2025-03-29,15:37:00,1000.0,,1474.0,132/134,1.445,1.474,1474.0,Trade show consumption not advised to manufacturing,2025-04-02,07:15:00,08:55:00,01:40:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000082400,VHKWG0289RG,VHKWLRGFL54223,F325VHKP4084,76.224,159.168,397,VH,2025-02-05,0.192,Issued,2025-02-06 00:00:00,,2025-02-07,14:44:00,393.99999999999994,,79.588,1.24,0.197,0.202,80.194,Trade show consumption not advised to manufacturing,2025-04-12,06:57:00,09:00:00,02:03:00,2 to 3 Hour,With In TPT,Released,,
2025-04-03,600000087400,YSDSH1526E,"SS25 M4011093A CITY PINK CHAMBRAY, L",FYSDSH1805E,617.12,2409.5,464,EX,2025-03-13,1.33,Issued,2025-03-23 00:00:00,,2025-03-23,14:15:00,453.81294964028774,,630.8,142,1.36,1.39,644.9599999999999,"Costed advised as 4x4 shrinkage, but actual 6X6/ 6X7 shrinkage",2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000087407,YSDSH1527E,"SS25 M4011093A INK NAVY, M",FYSDSH1811E,1135.82,2112.0,854,EX,2025-03-13,1.33,Issued,2025-03-26 00:00:00,,2025-03-26,15:22:00,741.0791366906475,,1030.1,137,1.37,1.39,1187.06,"1.Costed advised as 142 width,but actual 137 width ",2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000087593,YSDSH1549E,"AW25 M4011047A MICHIGAN CHECK NAVY, XL",FYSDSH1706E,756.58,1962.9,418,EX,2025-03-14,1.81,Issued,2025-03-23 00:00:00,,2025-03-24,11:59:00,418.0,,731.5,142,1.73,1.75,731.5,"1.Costed advised as 142 width, but actual 143  width / Costed advised as 5X5 shrinkage, but actual  3X3  shrinkage / Costed advised as 1.78 Mtr/g, but bom as 1.81 Mtr/g",2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000087593,YSDSH1549E,"AW25 M4011047A MICHIGAN CHECK NAVY, XL",FYSDSH1526E,41.8,1041.73,Trim,EX,2025-03-14,0.1,Issued,2025-03-23 00:00:00,,2025-03-24,11:59:00,418.0,,39.71,143,,0.095,,,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000087598,PEKPG0069RG,PEKPORGPZ78497,F323PEKP7429,449.9,392.828,1636,PE,2025-03-15,0.275,Issued,2025-03-18 00:00:00,,2025-03-20,15:50:00,1635.5932203389832,,386.0,1.76,0.233,0.236,386.096,Trade show consumption not advised to manufacturing,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000087810,PEKPG0069RG,PEKPWRGF826940,F324PEKP5857,231275.0,541.72,841,PE,2025-03-16,275.0,Issued,2025-03-18 00:00:00,,2025-04-02,16:16:00,523.0188679245283,,138.6,1.85,0.26,0.265,222.865,Trade show consumption not advised to manufacturing,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000087856,AHTSG1002RG,AHTSCRGBM26621,F324AHSH1891,200.0,587.5,200,AH,2025-03-17,1.0,Issued,2025-03-24 00:00:00,,2025-03-25,11:57:00,200.0,,234.0,145.5,1.138,1.17,234.0,"Trade show consumption not advised to manufacturing, Bom advised wrong",2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000087857,AHTSG1002RG,AHTSCRGBV66750,F525AHTS5127,200.0,400.0,200,AH,2025-03-17,1.0,Issued,2025-03-28 00:00:00,,2025-03-29,09:34:00,112.49999999999999,,147.6,129,1.276,1.312,262.40000000000003,"Trade show consumption not advised to manufacturing, Bulk as less width",2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000087910,AHTSG1002RG,AHTSCRGBX89299,F525AHTS5131,200.0,400.0,200,AH,2025-03-17,1.0,Issued,2025-03-28 00:00:00,,2025-03-29,09:34:00,199.99999999999997,,262.4,128,1.276,1.312,262.40000000000003,"Trade show consumption not advised to manufacturing, Bulk as less width",2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000088007,VWS4G0019RG,VWS4CRGFD84319,F320VWSH5148,512.0,1134.3,400,VW,2025-03-18,1.28,Issued,2025-03-27 00:00:00,,2025-03-28,11:51:00,400.0,,454.0,140,1.103,1.135,454.0,Trade show consumption not advised to manufacturing,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000088444,ASSFG0697KT,ASSFMKTPT63635,F325ASSH1563,1381.16,2125.29,946,AS,2025-03-19,1.46,Issued,2025-03-24 00:00:00,,2025-03-25,13:07:00,945.978835978836,3.3,357.58,1.33,0.37,0.378,357.588,Trade show consumption not advised to manufacturing,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000088430,AHSHG0413RG,AHSHCRGB063554,F324AHTS1656,209.0,209.01,209,AH,2025-03-19,1.0,Issued,2025-03-25 00:00:00,,2025-03-28,09:20:00,182.70104895104896,,209.01,148,1.111,1.144,239.09599999999998,Trade show consumption not advised to manufacturing/ bulk as 7 cm repeat checks fabric,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000088420,AHSHG0413RG,AHSHCRGBM28390,F324AHTS1657,265.0,309.96,265,AH,2025-03-19,1.0,Issued,2025-03-25 00:00:00,,2025-03-28,09:20:00,266.7469879518072,,309.96,147,1.129,1.162,307.93,Trade show consumption not advised to manufacturing/ bulk as 7 cm repeat checks fabric / csv marker,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000089140,AHTSG1183RG,AHTSCRGBC62115,F324AHSH1643,200.0,209.646,200,AH,2025-03-21,1.0,Issued,2025-03-25 00:00:00,,2025-03-29,12:08:00,175.50397175639895,,198.846,145,1.103,1.133,226.6,Trade show consumption not advised to manufacturing,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000089124,LRSFG0358SL1,LRSFCSLBE19433,F325LRSH7252,1602.0,3531.7,1068,LR,2025-03-21,1.5,Issued,2025-03-24 00:00:00,,2025-03-28,11:51:00,1008.2562747688243,,1526.5,148,1.499,1.514,1616.952,Trade show consumption achieved,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000089124,LRSFG0358SL1,LRSFCSLBE19433,F523LRSH2819,53.4,5478.756,Trim,LR,2025-03-21,0.05,Issued,2025-03-24 00:00:00,,2025-03-28,11:51:00,1008.2562747688243,,15.123844121532363,,,0.015,,,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000089069,AHTSG1183RG,AHTSCRGB606610,F524AHDR1621,300.0,331.8,300,AH,2025-03-21,1.0,Issued,2025-03-25 00:00:00,,2025-03-29,11:42:00,284.41203281677303,,312.0,150,1.068,1.097,329.09999999999997,Trade show consumption not advised to manufacturing,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000089761,YSDSH1538E,"SS25 M4011010A OLIVE BLOSSOM, M",FYSDSH1465E,1146.1,1610.75,730,EX,2025-03-25,1.57,Issued,2025-03-26 00:00:00,,2025-03-28,10:28:00,729.9999999999999,,1146.1,138,1.52,1.57,1146.1000000000001,,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000089864,LRSFG0355SL1,LRSFNSLPV93180,F520LRSH7430,720.0,8776.87,500,LR,2025-03-26,1.44,Issued,2025-03-28 00:00:00,,2025-03-29,14:10:00,500.0,,733.5,145,1.424,1.467,733.5,Trade show consumption achieved,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000089864,LRSFG0355SL1,LRSFNSLPV93180,F523LRSH2819,25.0,5295.761,Trim,LR,2025-03-26,0.05,Issued,2025-03-28 00:00:00,,2025-03-29,14:10:00,500.0,,7.5,,,0.015,,,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000090008,LRSFG0356SL1,LRSFNSLPM47274,F520LRSH7430,576.0,8776.87,400,LR,2025-03-27,1.44,Issued,2025-03-29 00:00:00,,2025-03-29,14:10:00,400.0,,603.2,145,1.464,1.508,603.2,Bulk as csv marker,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000090008,LRSFG0356SL1,LRSFNSLPM47274,F523LRSH2819,20.0,5295.761,400,LR,2025-03-27,0.05,Issued,2025-03-29 00:00:00,,2025-03-29,14:10:00,400.0,,6.0,,,0.015,6.0,,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000089895,VWTSG1790RG,VWTSCRGFX90217,F325VWTS286,1163.5,2468.2,895,VW,2025-03-28,1.3,Issued,2025-03-29 00:00:00,,2025-04-02,09:39:00,895.1781970649896,,854.0,144,0.936,0.954,853.8299999999999,Trade show consumption not advised to manufacturing,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-03,600000089895,VWTSG1790RG,VWTSCRGFX90217,F325VWBZ1354,268.5,507.7,Trim,VW,2025-03-28,0.3,Issued,2025-03-29 00:00:00,,2025-04-02,09:39:00,895.1781970649896,,179.03563941299794,,,0.2,,,2025-04-03,07:38:00,08:46:00,01:08:00,1 to 2 Hour,With In TPT,Released,,
2025-04-04,600000087405,YSDSH1527E,"SS25 M4011093A INK NAVY, M",FYSDSH1811E,732.83,2112.0,551,EX,2025-03-13,1.33,Issued,2025-03-24 00:00:00,,2025-03-26,15:22:00,551.0791366906475,,766.0,137,1.37,1.39,765.89,"1.Costed advised as 142 width,but actual 137 width ",2025-04-04,07:25:00,08:55:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-04,600000087919,AHSFG0403RG,AHSFCRGB864528,F525AHTS5132,200.0,200.0,200,AH,2025-03-17,1.0,Issued,2025-03-28 00:00:00,,2025-03-29,15:45:00,158.22784810126583,,200.0,129,1.227,1.264,252.8,"Trade show consumption not advised to manufacturing, bom error / bulk as less width",2025-04-04,07:25:00,08:55:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
2025-04-04,600000088139,AHTSG1002RG,AHTSCRGBF44145,F525AHTS5128,200.0,394.0,200,AH,2025-03-18,1.0,Issued,2025-03-28 00:00:00,,2025-03-29,09:34:00,113.5670731707317,,149.0,128,1.276,1.312,262.40000000000003,"Trade show consumption not advised to manufacturing, Bulk as less width",2025-04-04,07:25:00,08:55:00,01:30:00,1 to 2 Hour,With In TPT,Released,,
