Fabric code,Inward Date,Priority,Priority.1,MIGO NO,MIGO Date,Security inward no,Security inward date,LR no.,LR Date,Transporter Name,Inv numb,Invoice Date,Invoice-No. of Rolls,Invoice Qty,Supplier Name ,Fabric Composition,GC / Non GC,PO Number,DA NO,Product,Brand,Sub Brand,UOM,Knit/Woven,FDR-Qty,FDR-NO,Wip Status,Inspection Date,Name of inspector,Inspection Report no.,Inspected roll,Fabric Quantity (Inspected),Inspection Result,PO Width,Avg WIDTH,% Between ActWidth vs PO Width,No of Shade Group,CSV Observation,Lab Test Status,GRN Qty,GRN No.,GRN Date,GRN lead time,Total Fabric Quantity Under FRA,FRA No.,Fra Raised Date,FRA Closure Date,FRA Closure Lead Time,Reason for Delay in GRN,Fabric Quantity (FRA With EC),% EC Approved,Approved By (FRA With EC),Fabric Quantity - RTS,Farbic RTS Date ,RTS Doc no.,RTS LR no.,Sourcing Person ,Date of Invoice Submission to Parking Team ,Type of fabric,REMARKS,GIR,PO ISSUES
FYSDSH1924E,2025-04-07,,,5005772719.0,2025-04-07,820 / 07.04.2025,2025-04-07,SELF,SELF,PREMIER SPG,PDO25000136,2025-04-07 00:00:00,1.0,30.0,PREMIER SPG AND WVG MILLS PVT LTD,,NON GC,3320005317,ABFRL,SHIRT FABRIC,EXPORT,SUPER DRY,M,Woven,,,GRN Done,,,,,,,,150.0,,,,Pass,30.0,,2025-04-12,5,,,,,,Within TPT,,,,,,,,,2025-04-10 00:00:00,Plain,,0.0,
F322AHSH4332,2025-04-07,,,5005774333.0,2025-04-07,8749962/ 871/07.04.2025,2025-04-07,JKTLBLR25020024,2025-03-07 00:00:00,B & H LOGISTICS ,2024-25/791/STX/EXP,2025-02-07 00:00:00,11.0,1544.0,STYLETEX PTE LTD,,NON GC,3310050177,ABFRL,SHIRT FABRIC,ASWW,AH,M,Woven,,,GRN Done,2025-04-10 00:00:00,Kamala,780.0,3.0,240.0,Reject,,150.0,,3.0,,Pass,1544.0,,2025-04-10,3,,,,,,Within TPT,,,,,,,,,,Print,,0.0,
FA1AHTS142,2025-04-07,,,5005774333.0,2025-04-07,8749962/ 871/07.04.2025,2025-04-07,JKTLBLR25020024,2025-03-07 00:00:00,B & H LOGISTICS ,2024-25/791/STX/EXP,2025-02-07 00:00:00,,1009.0,STYLETEX PTE LTD,,NON GC,3310050178,ABFRL,SHIRT FABRIC,ASWW,AH,M,Woven,,,GRN Done,2025-04-10 00:00:00,Rakesh,8706.0,3.0,219.0,Pass,,147.0,,3.0,,Pass,1009.0,,2025-04-10,3,,,,,,Within TPT,,,,,,,,,,Plain,,0.0,
FA1AHTS076,2025-04-07,,,5005774333.0,2025-04-07,8749962/ 871/07.04.2025,2025-04-07,JKTLBLR25020024,2025-03-07 00:00:00,B & H LOGISTICS ,2024-25/791/STX/EXP,2025-02-07 00:00:00,,1042.0,STYLETEX PTE LTD,,NON GC,3310050176,ABFRL,SHIRT FABRIC,ASWW,AH,M,Woven,,,GRN Done,2025-04-10 00:00:00,Kamala,7806.0,3.0,155.0,Reject,,149.0,,2.0,,Pass,1042.0,,2025-04-10,3,,,,,,Within TPT,,,,,,,,,,Plain,,0.0,
TBLPRIBS1638N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,19.0,3.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009662,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,3.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS1639N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,18.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009662,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,18.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS1640N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,282.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009662,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,282.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS1641N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,316.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009662,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,316.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS1642N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,240.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009662,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,240.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS1643N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,133.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009662,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,133.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS1644N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,31.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009662,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,31.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIB0793N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,2046.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009662,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,2046.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS1259N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,5.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009665,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,5.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0576N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,34.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009665,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,34.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0577N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,530.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009665,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,530.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0578N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,598.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009665,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,598.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0579N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,453.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009665,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,453.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0580N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,251.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009665,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,251.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0581N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,58.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009665,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,58.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIB0719N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,3858.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009665,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,3858.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS1260N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,4.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,4.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0583N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,30.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,30.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0584N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,471.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,471.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0585N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,531.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,531.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0586N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,403.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,403.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0587N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,222.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,222.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0588N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,51.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,51.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIB0718N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,3424.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,3424.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0561N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,4.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,4.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0562N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,30.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,30.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0563N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,471.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,471.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0564N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,531.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,531.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0565N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,403.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,403.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0566N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,222.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,222.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIBS0567N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,51.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,51.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
TBLPRIB0717N,2025-04-07,,,5005773874.0,2025-04-07,9232151/ 870/07.04.2025,2025-04-07,ISCMH381434,2025-04-01 00:00:00,B & H LOGISTICS ,HY250206A2,2025-03-27 00:00:00,,3424.0,HONGKONG HANGYU TEXTIL TECHNOLOGY CO LIMITED,,NON GC,3210009672,ABFRL,SHIRT FABRIC,HOLP,LPRIB,PC,Collar/Cuff,,,GRN Done,,,,,,,,,,,,Pass,3424.0,,2025-04-08,1,,,,,,Within TPT,,,,,,,,,,,,0.0,
F323LPSH6031,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,326.0,960.4,CONTINENTAL TEXTILE CO LTD,,GC,3310048819,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-11 00:00:00,Rakesh,8708.0,3.0,381.0,pass,,154.0,,1.0,,Pass,960.4,,2025-04-11,3,,,,,,Within TPT,,,,,,,,,,Plain,,0.0,
F323LPSH6041,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,929.5,CONTINENTAL TEXTILE CO LTD,,GC,3310048819,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-10 00:00:00,,7189.0,,,,,155.0,,,,Pass,929.5,,2025-04-10,2,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
F323LPSH6047,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,983.9,CONTINENTAL TEXTILE CO LTD,,GC,3310048819,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-10 00:00:00,Sibasankar,8121.0,3.0,374.0,Pass,,155.0,,1.0,,Pass,983.9,,2025-04-11,3,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
F324LPSH3700,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,1168.0,CONTINENTAL TEXTILE CO LTD,,GC,3310048821,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-10 00:00:00,,7194.0,,,,,155.0,,1.0,,Pass,1168.0,,2025-04-10,2,,,,,,Within TPT,,,,,,,,,,Plain,,0.0,
F324LPSH4795,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,1653.4,CONTINENTAL TEXTILE CO LTD,,GC,3310048821,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-10 00:00:00,,7193.0,,,,,157.0,,,,Pass,1653.4,,2025-04-10,2,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
F324LPSH4800,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,1164.7,CONTINENTAL TEXTILE CO LTD,,GC,3310048821,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-10 00:00:00,,7188.0,,,,,155.0,,1.0,,Pass,1164.7,,2025-04-10,2,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
F324LYSH2610,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,1328.9,CONTINENTAL TEXTILE CO LTD,,GC,3310048821,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-04-10 00:00:00,Kamala,7803.0,3.0,173.0,Pass,,139.0,,1.0,,Pass,1328.9,,2025-04-11,3,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
F324LYSH2611,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,1316.3,CONTINENTAL TEXTILE CO LTD,,GC,3310048821,ABFRL,SHIRT FABRIC,HOLP,LY,M,Woven,,,GRN Done,2025-04-10 00:00:00,Sibasankar,8122.0,3.0,278.0,Pass,,139.0,,1.0,,Pass,1316.3,,2025-04-11,3,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
F325LPSH097,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,1913.9,CONTINENTAL TEXTILE CO LTD,,GC,3310048821,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-10 00:00:00,,7191.0,,,,,155.0,,1.0,,Pass,1913.9,,2025-04-10,2,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
F325LPSH098,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,1644.1,CONTINENTAL TEXTILE CO LTD,,GC,3310048821,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-10 00:00:00,,7192.0,,,,,157.0,,1.0,,Pass,1644.1,,2025-04-10,2,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
F325LPSH1624,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,2446.6,CONTINENTAL TEXTILE CO LTD,,GC,3310048819,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-10 00:00:00,,7187.0,,,,,155.0,,1.0,,Pass,2446.6,,2025-04-10,2,,,,,,Within TPT,,,,,,,,,,Plain,,0.0,
F325LPSH1758,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,1723.8,CONTINENTAL TEXTILE CO LTD,,GC,3310048820,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-10 00:00:00,,7190.0,,,,,153.0,,,,Pass,1723.8,,2025-04-11,3,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
F325LPSH2296,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,2551.0,CONTINENTAL TEXTILE CO LTD,,GC,3310048819,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-10 00:00:00,,7186.0,,,,,155.0,,1.0,,Pass,2551.0,,2025-04-10,2,,,,,,Within TPT,,,,,,,,,,Plain,,0.0,
F325LPSH2803,2025-04-08,,,5005783489.0,2025-04-08,9171684/ 946/08.04.2025,2025-04-08,VTL250301161,2025-03-21 00:00:00,B & H LOGISTICS ,CTCF2025030036,2025-04-03 00:00:00,,1288.6,CONTINENTAL TEXTILE CO LTD,,GC,3310048819,ABFRL,SHIRT FABRIC,HOLP,LP,M,Woven,,,GRN Done,2025-04-11 00:00:00,,7710.0,,,,,155.0,,1.0,,Pass,1288.6,,2025-04-11,3,,,,,,Within TPT,,,,,,,,,,Yarndyed,,0.0,
